,num_reviews,orig_price,been_sale,rating_val,num_tags,num_genres,year_released
9374,201,19.99,0,8.0,10.0,1.0,2020.0
9378,4,0.99,1,0.0,20.0,3.0,2021.0
9380,6,0.99,0,0.0,4.0,0.0,2012.0
9381,4,0.99,0,0.0,2.0,2.0,2010.0
9384,100,19.99,0,8.0,6.0,4.0,2020.0
9385,12,9.99,0,6.0,10.0,3.0,2020.0
9388,716,19.99,0,5.0,5.0,1.0,2013.0
9389,1308,4.99,0,9.0,12.0,3.0,2016.0
9393,137,19.99,0,7.0,4.0,2.0,2015.0
9395,125,9.99,0,5.0,10.0,4.0,2019.0
9399,1067,29.99,0,5.0,9.0,2.0,2014.0
9400,1175,4.99,0,5.0,8.0,1.0,2014.0
9404,803,19.99,0,5.0,10.0,0.0,2016.0
9407,14,19.99,0,,16.0,5.0,2018.0
9415,451,9.99,0,8.0,18.0,2.0,2010.0
9416,2419,19.99,0,7.0,20.0,0.0,2016.0
9419,453,9.99,0,7.0,19.0,4.0,2016.0
9423,390,19.99,0,8.0,8.0,3.0,2017.0
9425,38,1.99,0,6.0,20.0,5.0,2020.0
9427,920,19.99,0,5.0,20.0,3.0,2019.0
9442,28,9.99,0,6.0,6.0,4.0,2011.0
9444,5488,19.99,0,8.0,20.0,2.0,2013.0
9448,66,19.99,0,8.0,4.0,1.0,2016.0
9452,945,9.99,0,8.0,20.0,5.0,2019.0
9455,9880,19.99,0,8.0,20.0,3.0,2015.0
9458,20,2.99,0,0.0,2.0,2.0,2017.0
9460,650,17.99,0,8.0,20.0,6.0,2020.0
9470,565,19.99,0,8.0,11.0,1.0,2019.0
9483,31,19.99,0,7.0,3.0,3.0,2015.0
9491,2488,19.99,0,8.0,13.0,0.0,2019.0
9505,320,19.99,0,5.0,5.0,2.0,2010.0
9507,164,19.99,0,8.0,20.0,3.0,2020.0
9511,1982,19.99,0,5.0,20.0,1.0,2014.0
9514,53,19.99,0,8.0,20.0,5.0,2020.0
9518,1005,19.99,0,9.0,12.0,1.0,2015.0
9520,40,0.99,0,6.0,16.0,4.0,2019.0
9521,359,19.99,0,8.0,14.0,4.0,2014.0
9522,30,17.99,0,7.0,20.0,5.0,2020.0
9524,70,19.99,0,6.0,15.0,4.0,2016.0
9527,459,19.99,0,7.0,20.0,5.0,2014.0
9529,64,19.99,0,7.0,6.0,3.0,2017.0
9530,1406,19.99,0,8.0,20.0,3.0,2015.0
9531,128,9.99,0,5.0,6.0,4.0,2016.0
9532,1871,5.99,0,9.0,14.0,2.0,2014.0
9539,610,19.99,0,7.0,9.0,4.0,2016.0
9541,15,24.99,0,6.0,11.0,4.0,2021.0
9546,824,9.99,0,8.0,20.0,4.0,2015.0
9550,506,19.99,0,8.0,20.0,4.0,2018.0
9551,301,5.99,0,8.0,19.0,5.0,2021.0
9554,254,19.99,0,5.0,6.0,4.0,2019.0
9555,7,13.99,0,0.0,13.0,3.0,2020.0
9559,732,19.99,0,8.0,12.0,4.0,2016.0
9564,25,19.99,0,6.0,6.0,1.0,2021.0
9567,38,19.99,0,7.0,20.0,8.0,2019.0
9568,30,19.99,0,6.0,8.0,2.0,2020.0
9571,113,9.99,0,7.0,4.0,4.0,2016.0
9572,1172,4.99,0,8.0,20.0,1.0,2007.0
9580,15,19.99,0,0.0,7.0,7.0,2016.0
9582,246,9.99,0,8.0,20.0,5.0,2017.0
9585,23,14.99,0,0.0,20.0,3.0,2020.0
9586,87,19.99,0,8.0,20.0,5.0,2021.0
9589,65,9.99,0,8.0,10.0,2.0,2017.0
9592,27,19.99,0,6.0,6.0,1.0,2014.0
9593,58,5.99,0,8.0,7.0,3.0,2016.0
9615,490,2.99,0,7.0,19.0,4.0,2020.0
9621,89,0.99,1,8.0,20.0,3.0,2019.0
9628,436,19.99,0,8.0,9.0,0.0,2016.0
9635,8,19.99,0,0.0,4.0,2.0,2009.0
9637,29,15.99,0,5.0,8.0,2.0,2020.0
9641,114,9.99,0,5.0,11.0,3.0,2017.0
9642,172,18.99,0,8.0,12.0,0.0,2017.0
9647,308,9.99,0,7.0,8.0,4.0,2008.0
9664,146,19.99,0,5.0,6.0,4.0,2018.0
9666,19,8.99,0,6.0,8.0,2.0,2021.0
9670,6957,9.99,0,9.0,20.0,4.0,2010.0
9678,209,8.99,0,3.0,9.0,0.0,2018.0
9679,1527,9.99,0,8.0,19.0,2.0,2011.0
9682,119,4.99,0,8.0,5.0,3.0,2020.0
9683,2,0.99,1,0.0,20.0,3.0,2021.0
9684,83,11.99,1,5.0,20.0,0.0,2018.0
9686,1,9.99,0,0.0,13.0,4.0,2020.0
9689,6359,9.99,0,9.0,20.0,3.0,2011.0
9693,96,7.99,0,7.0,20.0,2.0,2018.0
9694,790,19.99,0,8.0,11.0,0.0,2016.0
9702,21,19.99,0,6.0,9.0,2.0,2019.0
9707,28,14.99,0,5.0,20.0,3.0,2021.0
9708,468,5.99,0,8.0,15.0,1.0,2017.0
9710,515,16.99,0,5.0,14.0,4.0,2019.0
9712,567,15.99,0,8.0,20.0,5.0,2019.0
9727,41,14.99,1,7.0,16.0,5.0,2018.0
9728,2471,1.99,0,8.0,14.0,3.0,2016.0
9729,642,9.99,0,8.0,16.0,3.0,2016.0
9730,32,4.99,1,7.0,15.0,0.0,2020.0
9737,39,19.99,0,6.0,8.0,1.0,2020.0
9739,366,19.99,0,8.0,20.0,3.0,2019.0
9740,95,14.99,0,7.0,6.0,3.0,2018.0
9741,1327,14.99,0,9.0,20.0,3.0,2018.0
9745,299,9.99,0,7.0,20.0,4.0,2015.0
9746,825,5.99,0,8.0,20.0,1.0,2014.0
9747,24,7.99,0,6.0,12.0,1.0,2021.0
9749,23,0.99,0,5.0,12.0,5.0,2018.0
9751,869,7.99,0,5.0,13.0,3.0,2011.0
9754,106,0.99,0,5.0,10.0,4.0,2017.0
9760,1,19.99,0,0.0,4.0,3.0,2010.0
9761,21,19.99,0,7.0,16.0,4.0,2017.0
9765,14,6.99,1,6.0,20.0,2.0,2020.0
9767,118,3.99,0,8.0,16.0,6.0,2020.0
9770,174,0.99,1,8.0,6.0,2.0,2016.0
9771,32,8.99,0,5.0,20.0,3.0,2018.0
9776,78,14.99,0,7.0,20.0,3.0,2020.0
9778,241,14.99,0,8.0,16.0,3.0,2016.0
9781,1398,9.99,0,9.0,20.0,4.0,2016.0
9784,124,4.99,0,8.0,4.0,3.0,2019.0
9790,1268,14.99,0,7.0,12.0,2.0,2016.0
9796,96,14.99,0,5.0,7.0,2.0,2017.0
9800,13,14.99,0,6.0,20.0,5.0,2019.0
9801,514,7.99,0,8.0,12.0,4.0,2016.0
9802,270,14.99,0,8.0,20.0,2.0,2019.0
9806,7699,2.99,0,9.0,20.0,2.0,2014.0
9809,316,15.99,0,8.0,20.0,5.0,2020.0
9812,852,14.99,0,9.0,13.0,3.0,2018.0
9816,7,29.99,0,0.0,9.0,1.0,2020.0
9818,1737,14.99,0,8.0,20.0,4.0,2015.0
9819,4,29.99,0,0.0,11.0,2.0,2020.0
9825,24,14.99,0,7.0,6.0,3.0,2020.0
9826,213,14.99,0,7.0,8.0,3.0,2011.0
9827,1,14.99,0,0.0,5.0,3.0,2019.0
9828,65,14.99,0,6.0,20.0,4.0,2021.0
9835,435,14.99,0,7.0,8.0,1.0,2015.0
9840,365,14.99,0,8.0,9.0,1.0,2015.0
9845,24,14.99,0,6.0,20.0,6.0,2020.0
9853,304,14.99,0,8.0,14.0,2.0,2018.0
9856,8,14.99,0,0.0,20.0,4.0,2021.0
9859,139,14.99,0,8.0,10.0,3.0,2018.0
9867,24,7.99,0,6.0,12.0,0.0,2021.0
9870,29,16.99,0,6.0,18.0,4.0,2020.0
9871,552,14.99,0,7.0,14.0,2.0,2016.0
9874,93,14.99,0,8.0,18.0,4.0,2020.0
9875,930,4.99,0,7.0,9.0,1.0,2010.0
9877,243,14.99,0,8.0,20.0,2.0,2018.0
9879,90,14.99,0,8.0,12.0,3.0,2019.0
9884,21,14.99,0,7.0,20.0,5.0,2021.0
9885,226,14.99,1,8.0,7.0,1.0,2019.0
9887,1717,14.99,0,8.0,20.0,2.0,2009.0
9889,669,14.99,0,8.0,5.0,2.0,2018.0
9891,21,14.99,0,6.0,17.0,3.0,2021.0
9893,15,3.99,0,6.0,2.0,0.0,2016.0
9896,1287,14.99,0,8.0,20.0,4.0,2016.0
9898,23,14.99,0,5.0,13.0,3.0,2021.0
9904,3684,19.99,0,8.0,20.0,5.0,2015.0
9905,68,14.99,0,8.0,20.0,2.0,2018.0
9909,3002,14.99,0,8.0,16.0,4.0,2015.0
9912,81,14.99,0,8.0,20.0,3.0,2019.0
9915,73,14.99,0,7.0,20.0,2.0,2020.0
9917,1782,15.99,0,7.0,12.0,3.0,2017.0
9918,2442,14.99,0,8.0,16.0,2.0,2013.0
9922,97,14.99,0,7.0,20.0,3.0,2019.0
9929,410,19.99,0,5.0,3.0,1.0,2013.0
9933,2275,14.99,0,8.0,20.0,4.0,2014.0
9939,5,9.99,1,0.0,20.0,0.0,2021.0
9940,4,14.99,0,0.0,20.0,5.0,2021.0
9941,2828,14.99,0,5.0,20.0,7.0,2014.0
9942,2943,14.99,0,8.0,20.0,2.0,2013.0
9945,7,4.99,0,0.0,4.0,3.0,2019.0
9950,560,15.99,0,8.0,4.0,0.0,2016.0
9951,132,1.99,0,8.0,20.0,2.0,2017.0
9952,604,14.99,0,8.0,20.0,7.0,2020.0
9953,80,14.99,0,8.0,20.0,5.0,2020.0
9956,219,14.99,0,7.0,19.0,0.0,2017.0
9962,22,4.99,0,6.0,11.0,0.0,2019.0
9963,375,4.99,0,8.0,5.0,3.0,2009.0
9971,2341,15.99,0,8.0,20.0,4.0,2008.0
9973,1010,14.99,0,5.0,20.0,4.0,2015.0
9975,812,14.99,0,8.0,16.0,6.0,2018.0
9983,223,2.99,0,8.0,20.0,3.0,2020.0
9986,3217,14.99,0,8.0,20.0,3.0,2015.0
9989,51,13.99,0,6.0,20.0,5.0,2020.0
9991,31,3.99,1,5.0,17.0,3.0,2021.0
10000,63,14.99,0,8.0,6.0,3.0,2020.0
10007,80,6.99,0,8.0,3.0,3.0,2017.0
10011,137,4.99,0,8.0,5.0,0.0,2018.0
10012,617,7.99,0,8.0,15.0,4.0,2016.0
10019,66,7.99,0,3.0,11.0,6.0,2015.0
10021,126,4.99,0,8.0,3.0,1.0,2006.0
10023,14,14.99,0,5.0,8.0,0.0,2019.0
10028,686,14.99,0,7.0,12.0,2.0,2015.0
10033,16,14.99,1,6.0,3.0,3.0,2017.0
10036,266,14.99,0,8.0,20.0,4.0,2018.0
10037,12,14.99,0,0.0,18.0,5.0,2021.0
10040,67,14.99,1,7.0,6.0,3.0,2017.0
10053,752,19.99,0,8.0,17.0,3.0,2017.0
10059,186,7.99,0,8.0,3.0,2.0,2007.0
10060,58,14.99,0,6.0,12.0,4.0,2019.0
10065,4228,14.99,0,8.0,13.0,5.0,2016.0
10068,4701,14.99,0,8.0,20.0,3.0,2013.0
10071,6,14.99,0,0.0,20.0,4.0,2021.0
10075,60,14.99,0,7.0,20.0,1.0,2020.0
10078,218,9.99,0,8.0,20.0,3.0,2021.0
10081,232,4.99,0,8.0,6.0,4.0,2016.0
10082,1899,14.99,0,5.0,20.0,4.0,2018.0
10084,40,3.99,1,6.0,20.0,5.0,2020.0
10087,699,9.99,0,8.0,13.0,4.0,2016.0
10098,342,0.99,0,8.0,6.0,2.0,2017.0
10101,35,14.99,0,5.0,1.0,1.0,2017.0
10104,4658,14.99,0,7.0,20.0,2.0,2016.0
10107,178,14.99,0,5.0,12.0,2.0,2017.0
10110,16,6.99,0,7.0,1.0,1.0,2018.0
10112,189,14.99,0,8.0,20.0,5.0,2016.0
10117,615,3.99,0,8.0,4.0,0.0,2016.0
10121,13,9.99,0,3.0,5.0,5.0,2020.0
10126,60,14.99,0,7.0,4.0,3.0,2014.0
10134,3153,14.99,0,8.0,13.0,2.0,2016.0
10139,752,14.99,0,8.0,14.0,4.0,2019.0
10140,4,9.99,0,0.0,20.0,2.0,2021.0
10143,57,14.99,0,3.0,20.0,3.0,2020.0
10148,58,14.99,0,5.0,9.0,4.0,2020.0
10149,685,6.99,1,5.0,10.0,5.0,2014.0
10150,655,14.99,0,8.0,20.0,1.0,2015.0
10153,28,14.99,0,5.0,3.0,1.0,2014.0
10157,975,6.99,0,7.0,14.0,1.0,2006.0
10159,159,5.99,0,8.0,18.0,3.0,2019.0
10162,2494,16.99,0,8.0,9.0,5.0,2019.0
10166,15,19.99,1,6.0,18.0,4.0,2021.0
10167,19,0.99,1,6.0,11.0,3.0,2019.0
10169,305,6.99,0,8.0,6.0,1.0,2018.0
10170,25,6.99,0,6.0,20.0,4.0,2020.0
10172,48,14.99,0,7.0,9.0,0.0,2018.0
10173,334,14.99,0,8.0,11.0,3.0,2019.0
10174,85,7.99,0,8.0,15.0,3.0,2019.0
10183,378,14.99,0,8.0,20.0,5.0,2017.0
10189,26,12.99,0,7.0,12.0,2.0,2021.0
10192,848,14.99,0,7.0,16.0,6.0,2016.0
10193,5920,2.99,0,8.0,20.0,3.0,2014.0
10198,348,14.99,0,8.0,19.0,3.0,2016.0
10199,142,6.99,0,8.0,11.0,3.0,2014.0
10200,63,6.99,0,5.0,5.0,3.0,2014.0
10204,443,14.99,0,7.0,6.0,2.0,2017.0
10206,653,6.99,0,7.0,12.0,1.0,2007.0
10208,1,4.99,1,0.0,16.0,1.0,2019.0
10210,1770,6.99,0,7.0,15.0,1.0,2011.0
10216,7049,12.99,0,8.0,20.0,4.0,2014.0
10219,4,13.99,0,0.0,20.0,4.0,2019.0
10225,30,1.99,1,7.0,4.0,4.0,2018.0
10228,505,6.99,0,7.0,11.0,3.0,2012.0
10229,1,7.99,1,0.0,20.0,5.0,2021.0
10231,44,0.99,0,6.0,18.0,3.0,2020.0
10232,248,0.99,0,7.0,20.0,4.0,2017.0
10242,2026,14.99,0,8.0,20.0,6.0,2017.0
10246,72,4.99,1,5.0,5.0,1.0,2014.0
10254,9,13.99,0,0.0,14.0,4.0,2021.0
10258,80,14.99,0,8.0,10.0,0.0,2017.0
10259,3,0.99,1,0.0,18.0,3.0,2019.0
10264,2707,12.99,0,8.0,20.0,2.0,2013.0
10269,69,14.99,0,3.0,20.0,4.0,2020.0
10272,194,9.99,0,7.0,4.0,0.0,2018.0
10274,95,12.99,0,8.0,20.0,3.0,2018.0
10277,12,13.99,0,6.0,3.0,3.0,2016.0
10281,276,0.99,1,5.0,20.0,3.0,2018.0
10283,723,12.99,0,5.0,6.0,3.0,2019.0
10284,26,12.99,0,6.0,7.0,5.0,2019.0
10287,1926,19.99,0,8.0,20.0,2.0,2017.0
10288,83,14.99,0,5.0,20.0,6.0,2017.0
10290,24,6.99,0,6.0,1.0,1.0,2010.0
10291,70,4.99,0,8.0,20.0,2.0,2019.0
10294,118,13.99,0,7.0,8.0,0.0,2020.0
10295,3746,9.99,0,3.0,18.0,4.0,2014.0
10297,340,4.99,0,5.0,8.0,5.0,2017.0
10298,42,0.99,1,7.0,5.0,3.0,2020.0
10300,278,14.99,1,7.0,7.0,1.0,2006.0
10303,217,14.99,0,8.0,20.0,2.0,2019.0
10319,869,11.99,0,8.0,4.0,4.0,2018.0
10321,2,0.99,1,0.0,1.0,1.0,2019.0
10322,62,14.99,0,8.0,10.0,5.0,2016.0
10326,277,0.99,1,8.0,3.0,2.0,2017.0
10331,131,9.99,1,7.0,3.0,1.0,2016.0
10332,101,4.99,0,8.0,3.0,7.0,2019.0
10334,116,9.99,0,7.0,3.0,1.0,2015.0
10338,4,0.99,1,0.0,4.0,0.0,2017.0
10343,160,11.99,0,2.0,8.0,6.0,2019.0
10346,76,0.99,1,6.0,8.0,3.0,2018.0
10349,555,14.99,0,2.0,7.0,5.0,2016.0
10351,180,5.99,0,7.0,5.0,2.0,2016.0
10353,192,0.99,1,5.0,10.0,2.0,2020.0
10359,2109,12.99,0,8.0,20.0,3.0,2009.0
10361,78,5.99,0,8.0,20.0,4.0,2020.0
10362,58,0.99,1,5.0,4.0,3.0,2016.0
10365,98,6.99,0,8.0,4.0,3.0,2014.0
10370,953,14.99,0,8.0,20.0,5.0,2012.0
10373,81,4.99,1,5.0,5.0,1.0,2014.0
10377,4815,14.99,0,8.0,20.0,8.0,2016.0
10380,222,9.99,0,7.0,3.0,0.0,2016.0
10382,269,14.99,0,8.0,10.0,4.0,2016.0
10397,7,9.99,0,0.0,10.0,4.0,2021.0
10399,41,14.99,0,6.0,16.0,0.0,2018.0
10400,173,11.99,0,8.0,10.0,1.0,2019.0
10402,27,11.99,1,6.0,16.0,2.0,2020.0
10404,12,11.99,0,6.0,3.0,2.0,2018.0
10406,36,14.99,0,5.0,11.0,4.0,2021.0
10407,1648,24.99,0,9.0,17.0,2.0,2016.0
10409,254,11.99,0,5.0,3.0,2.0,2014.0
10412,130,11.99,0,8.0,6.0,2.0,2020.0
10415,96,11.99,0,5.0,8.0,3.0,2020.0
10419,457,11.99,0,8.0,14.0,4.0,2020.0
10421,467,5.99,0,8.0,20.0,1.0,2019.0
10425,1389,11.99,0,8.0,20.0,6.0,2019.0
10430,17,2.99,0,6.0,15.0,1.0,2021.0
10434,216,12.99,0,5.0,4.0,1.0,2014.0
10440,412,9.99,1,7.0,9.0,3.0,2009.0
10448,179,2.99,0,7.0,3.0,1.0,2016.0
10454,58,6.99,0,8.0,3.0,2.0,2017.0
10462,35,7.99,1,6.0,6.0,1.0,2020.0
10465,282,2.99,0,8.0,6.0,2.0,2007.0
10466,66,19.99,0,6.0,14.0,3.0,2020.0
10468,183,0.99,1,7.0,3.0,3.0,2017.0
10470,442,7.99,0,8.0,9.0,3.0,2017.0
10472,429,11.99,0,7.0,5.0,1.0,2018.0
10476,176,5.99,0,6.0,4.0,1.0,2017.0
10478,46,15.99,1,6.0,19.0,2.0,2020.0
10480,627,12.99,0,7.0,20.0,4.0,2016.0
10483,90,11.99,0,8.0,14.0,3.0,2021.0
10498,64,11.99,0,8.0,6.0,0.0,2020.0
10499,63,5.99,0,8.0,6.0,3.0,2018.0
10501,28,5.99,0,5.0,8.0,3.0,2019.0
10503,434,10.99,0,7.0,6.0,3.0,2017.0
10505,17,5.99,0,6.0,20.0,5.0,2019.0
10511,5,10.99,0,0.0,7.0,2.0,2020.0
10521,107,10.99,0,8.0,12.0,2.0,2019.0
10522,31,11.99,0,5.0,20.0,7.0,2020.0
10524,112,14.99,0,8.0,14.0,3.0,2019.0
10529,196,11.99,0,7.0,9.0,6.0,2018.0
10531,57,14.99,0,8.0,20.0,2.0,2019.0
10534,321,12.99,0,8.0,9.0,1.0,2017.0
10550,703,14.99,0,8.0,12.0,2.0,2018.0
10567,8,5.99,0,0.0,9.0,2.0,2021.0
10569,186,9.99,0,7.0,13.0,1.0,2019.0
10572,1,9.99,0,0.0,4.0,0.0,2020.0
10585,1039,12.99,0,7.0,13.0,3.0,2016.0
10590,102,14.99,0,5.0,17.0,3.0,2018.0
10593,414,0.5,0,7.0,3.0,1.0,2015.0
10594,158,11.99,0,5.0,12.0,2.0,2017.0
10598,256,10.99,0,7.0,14.0,2.0,2018.0
10600,96,19.99,1,8.0,12.0,4.0,2019.0
10603,174,10.99,0,8.0,9.0,3.0,2019.0
10612,354,9.99,0,8.0,5.0,3.0,2019.0
10616,39,10.99,0,5.0,2.0,0.0,2018.0
10625,49,7.99,0,7.0,19.0,0.0,2020.0
10629,176,9.99,0,7.0,6.0,4.0,2016.0
10631,665,10.99,0,8.0,20.0,4.0,2019.0
10634,503,9.99,0,8.0,20.0,5.0,2019.0
10641,88,3.99,0,8.0,20.0,2.0,2020.0
10645,1560,9.99,0,7.0,20.0,0.0,2013.0
10647,527,9.99,0,7.0,15.0,3.0,2015.0
10650,11,9.99,0,6.0,2.0,2.0,2018.0
10665,13,7.99,0,0.0,11.0,3.0,2020.0
10666,110,9.99,0,5.0,10.0,4.0,2017.0
10670,6418,9.99,0,5.0,20.0,6.0,2015.0
10672,139,9.99,0,8.0,9.0,2.0,2010.0
10680,76,9.99,0,7.0,20.0,2.0,2020.0
10682,415,9.99,0,8.0,20.0,4.0,2015.0
10684,856,9.99,0,8.0,17.0,3.0,2016.0
10688,78,4.99,1,8.0,8.0,3.0,2016.0
10695,129,9.99,0,7.0,20.0,4.0,2021.0
10700,751,4.99,0,8.0,20.0,3.0,2020.0
10701,16,6.99,0,0.0,7.0,4.0,2020.0
10707,29,9.99,0,6.0,13.0,3.0,2020.0
10711,11,7.99,0,6.0,0.0,1.0,2020.0
10714,42,2.99,0,6.0,14.0,4.0,2020.0
10715,71,9.99,0,3.0,20.0,5.0,2021.0
10717,27,9.99,0,6.0,20.0,4.0,2020.0
10718,11,9.99,0,,20.0,0.0,2021.0
10723,10,9.99,0,0.0,20.0,7.0,2019.0
10724,705,9.99,1,8.0,6.0,2.0,2016.0
10729,1937,4.99,0,8.0,11.0,2.0,2013.0
10735,59,9.99,0,6.0,13.0,2.0,2019.0
10739,52,9.99,0,5.0,12.0,1.0,2018.0
10740,422,9.99,0,7.0,5.0,4.0,2014.0
10743,113,9.99,0,8.0,10.0,4.0,2019.0
10746,101,9.99,0,8.0,10.0,4.0,2018.0
10748,13,4.99,0,0.0,20.0,1.0,2019.0
10750,1497,9.99,0,7.0,15.0,5.0,2014.0
10754,17431,4.99,0,5.0,20.0,5.0,2014.0
10759,3947,9.99,0,8.0,20.0,4.0,2014.0
10762,931,9.99,0,7.0,16.0,2.0,2008.0
10765,44,9.99,0,6.0,10.0,1.0,2017.0
10766,15,9.99,0,6.0,4.0,0.0,2018.0
10771,4,9.99,0,0.0,8.0,5.0,2020.0
10776,31,11.99,0,6.0,7.0,2.0,2016.0
10779,20,9.99,0,7.0,3.0,4.0,2019.0
10780,5,9.99,0,0.0,20.0,3.0,2021.0
10783,25,9.99,0,6.0,10.0,2.0,2020.0
10785,61,9.99,0,7.0,6.0,2.0,2017.0
10789,9,9.99,0,0.0,3.0,3.0,2018.0
10797,3,9.99,0,0.0,11.0,4.0,2021.0
10798,574,9.99,0,5.0,8.0,1.0,2010.0
10800,1763,9.99,0,8.0,9.0,1.0,2008.0
10802,152,9.99,0,5.0,4.0,3.0,2007.0
10803,812,14.99,0,5.0,12.0,4.0,2018.0
10804,10,9.99,0,0.0,6.0,4.0,2019.0
10810,252,9.99,0,5.0,11.0,6.0,2017.0
10814,82,9.99,0,8.0,6.0,2.0,2017.0
10818,215,10.99,0,7.0,6.0,5.0,2016.0
10821,89,4.99,0,8.0,11.0,3.0,2020.0
10826,143,9.99,0,8.0,4.0,2.0,2008.0
10828,142,9.99,0,8.0,9.0,2.0,2015.0
10834,915,9.99,0,9.0,15.0,5.0,2017.0
10835,729,9.99,0,8.0,11.0,2.0,2012.0
10837,478,9.99,0,8.0,13.0,1.0,2014.0
10838,942,9.99,0,8.0,14.0,4.0,2017.0
10842,4,9.99,0,0.0,3.0,3.0,2017.0
10843,1984,9.99,0,8.0,15.0,3.0,2016.0
10845,109,9.99,0,6.0,8.0,1.0,2018.0
10846,277,9.99,0,8.0,11.0,2.0,2018.0
10848,9,9.99,0,0.0,10.0,0.0,2018.0
10852,13,4.99,0,6.0,9.0,6.0,2018.0
10855,177,9.99,0,7.0,6.0,3.0,2015.0
10856,24,9.99,0,6.0,14.0,2.0,2020.0
10861,82,9.99,0,6.0,3.0,2.0,2015.0
10863,77,9.99,0,8.0,13.0,3.0,2019.0
10865,75,9.99,0,6.0,19.0,3.0,2020.0
10867,78,9.99,0,5.0,7.0,7.0,2016.0
10874,900,9.99,0,8.0,20.0,5.0,2015.0
10876,70,4.99,0,5.0,5.0,1.0,2018.0
10882,1260,9.99,0,8.0,20.0,3.0,2014.0
10883,657,9.99,0,3.0,4.0,1.0,2011.0
10890,411,9.99,0,8.0,9.0,2.0,2014.0
10893,2797,9.99,0,8.0,18.0,4.0,2011.0
10896,2382,9.99,0,8.0,15.0,2.0,2016.0
10897,96,9.99,0,8.0,16.0,2.0,2020.0
10898,134,14.99,0,7.0,16.0,6.0,2018.0
10899,2770,9.99,0,9.0,15.0,2.0,2007.0
10901,13,9.99,0,0.0,20.0,0.0,2018.0
10902,278,4.99,0,8.0,8.0,3.0,2009.0
10913,333,10.99,0,7.0,5.0,5.0,2016.0
10915,1391,9.99,0,8.0,20.0,3.0,2012.0
10916,172,4.99,0,8.0,20.0,6.0,2020.0
10918,639,9.99,0,5.0,20.0,3.0,2016.0
10919,1496,6.99,0,8.0,17.0,3.0,2012.0
10922,123,9.99,0,7.0,6.0,3.0,2019.0
10924,76,9.99,0,5.0,20.0,3.0,2016.0
10927,363,4.99,0,8.0,10.0,2.0,2014.0
10929,21,9.99,0,7.0,6.0,0.0,2016.0
10935,25,9.99,0,6.0,1.0,1.0,2017.0
10937,208,9.99,0,5.0,7.0,3.0,2010.0
10944,144,9.99,0,8.0,5.0,3.0,2016.0
10945,1426,4.99,0,9.0,20.0,3.0,2019.0
10948,116,6.99,0,8.0,4.0,3.0,2017.0
10954,2428,4.99,0,5.0,19.0,0.0,2009.0
10955,455,9.99,0,8.0,12.0,0.0,2009.0
10957,57,9.99,0,5.0,1.0,1.0,2017.0
10958,74,4.99,0,8.0,6.0,1.0,2008.0
10960,118,4.99,0,8.0,7.0,2.0,2018.0
10962,70,4.99,0,8.0,6.0,1.0,2008.0
10963,716,4.99,0,8.0,6.0,1.0,2013.0
10966,65,9.99,0,7.0,3.0,1.0,2008.0
10969,9,9.99,0,0.0,20.0,5.0,2020.0
10971,11,9.99,0,6.0,3.0,3.0,2019.0
10972,104,9.99,0,8.0,20.0,7.0,2020.0
10975,73,4.99,0,8.0,20.0,3.0,2020.0
10984,211,9.99,0,5.0,7.0,1.0,2008.0
10990,456,4.99,0,8.0,5.0,4.0,2016.0
10993,4069,9.99,0,9.0,19.0,3.0,2017.0
10996,129,9.99,0,8.0,8.0,5.0,2020.0
10999,1,9.99,0,0.0,3.0,3.0,2019.0
11002,75,9.99,0,5.0,12.0,3.0,2019.0
11004,51,9.99,0,8.0,3.0,3.0,2016.0
11008,27,9.99,0,7.0,20.0,3.0,2020.0
11010,14,9.99,0,7.0,3.0,3.0,2016.0
11016,118,4.99,0,7.0,10.0,0.0,2017.0
11022,583,9.99,0,5.0,19.0,11.0,2018.0
11033,82,9.99,0,5.0,12.0,1.0,2014.0
11036,18,9.99,0,7.0,3.0,3.0,2020.0
11043,570,9.99,0,8.0,11.0,1.0,2008.0
11046,112,14.99,0,8.0,15.0,0.0,2018.0
11047,94,9.99,0,8.0,20.0,6.0,2021.0
11052,131,9.99,0,5.0,16.0,3.0,2017.0
11053,801,9.99,0,8.0,17.0,3.0,2013.0
11056,40,9.99,0,7.0,3.0,2.0,2010.0
11059,832,9.99,0,8.0,13.0,1.0,2008.0
11061,489,9.99,0,5.0,8.0,2.0,2012.0
11062,4565,9.99,0,9.0,20.0,3.0,2012.0
11067,30,9.99,0,7.0,2.0,1.0,2016.0
11072,1406,9.99,0,9.0,7.0,2.0,2015.0
11073,393,9.99,0,8.0,8.0,3.0,2013.0
11079,9,9.99,0,0.0,8.0,3.0,2017.0
11081,84,4.99,0,5.0,10.0,0.0,2019.0
11082,115,9.99,0,8.0,9.0,2.0,2017.0
11083,552,9.99,0,8.0,10.0,1.0,2009.0
11087,1498,9.99,0,8.0,18.0,1.0,2018.0
11090,132,4.99,0,8.0,7.0,3.0,2016.0
11094,176,9.99,0,8.0,16.0,3.0,2017.0
11097,17,4.99,0,6.0,17.0,1.0,2020.0
11099,149,9.99,0,8.0,10.0,2.0,2016.0
11102,1,5.99,0,0.0,20.0,3.0,2020.0
11104,3,5.99,0,0.0,7.0,2.0,2020.0
11109,306,9.99,0,8.0,8.0,0.0,2018.0
11113,115,9.99,0,5.0,20.0,2.0,2017.0
