title,link,release_date,been_sale,orig_price,num_reviews,review_rating,num_languages,tags,num_tags,genres,num_genres,publisher,year_released,languages_filled,top_pubs,rating_val,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
ULTIMATE MARVEL VS. CAPCOM 3,https://store.steampowered.com/app/357190/ULTIMATE_MARVEL_VS_CAPCOM_3/?snr=1_7_7_7000_150_4,2017-03-06 00:00:00,1,24.99,3012,Very Positive,6.0,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Superhero', 'Arcade', 'Comic Book', 'Competitive', 'Great Soundtrack', '2.5D', 'Local Multiplayer', 'Anime', 'Singleplayer', ""Beat 'em up""]",14.0,['Action'],1.0,"CAPCOM U.S.A., INC.",2017,6.0,other,9,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TROUBLESHOOTER: Abandoned Children,https://store.steampowered.com/app/470310/TROUBLESHOOTER_Abandoned_Children/?snr=1_7_7_7000_150_4,2020-04-23 00:00:00,1,24.99,4594,Very Positive,,"['RPG', 'Strategy', 'JRPG', 'Anime', 'Turn-Based Strategy', 'Party-Based RPG', 'Story Rich', 'Colorful', 'Atmospheric', 'Strategy RPG', 'Turn-Based', 'Turn-Based Tactics', 'Turn-Based Combat', 'Tactical RPG', 'Female Protagonist', 'Lore-Rich', 'Singleplayer', 'Wargame', 'CRPG', 'Cartoony']",20.0,"['Casual', 'Indie', 'RPG', 'Strategy', 'Dandylion']",5.0,Dandylion,2020,11.225262197902417,other,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Out of the Park Baseball 22,https://store.steampowered.com/app/1455660/Out_of_the_Park_Baseball_22/?snr=1_7_7_7000_150_4,2021-03-26 00:00:00,0,39.99,335,Very Positive,,"['Sports', 'Card Battler', 'Immersive Sim', 'Sandbox', 'Baseball', 'Management', 'Strategy', 'PvP', 'Strategy RPG', '2D', 'Simulation', '3D', 'Historical', 'Family Friendly', 'Tactical', 'America', 'Resource Management', 'Multiplayer', 'Singleplayer', 'Indie']",20.0,"['Indie', 'Simulation', 'Sports', 'Strategy', 'Out of the Park Developments']",5.0,Out of the Park Developments,2021,11.225262197902417,other,9,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hearts of Iron IV,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/?snr=1_7_7_7000_150_5,2016-06-06 00:00:00,0,39.99,127178,Very Positive,7.0,"['Strategy', 'World War II', 'Grand Strategy', 'Historical', 'War', 'Military', 'Alternate History', 'Multiplayer', 'Simulation', 'Tactical', 'Real-Time with Pause', 'RTS', 'Singleplayer', 'Diplomacy', 'Sandbox', 'Co-op', 'Great Soundtrack', 'Open World', 'Action', 'Casual']",20.0,"['Simulation', 'Strategy', 'Paradox Development Studio']",3.0,Paradox Interactive,2016,7.0,Paradox Interactive,9,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Graveyard Keeper,https://store.steampowered.com/app/599140/Graveyard_Keeper/?snr=1_7_7_7000_150_5,2018-08-15 00:00:00,1,19.99,20696,Very Positive,11.0,"['Pixel Graphics', 'Crafting', 'RPG', 'Simulation', 'Indie', 'Sandbox', 'Management', 'Adventure', 'Medieval', 'Singleplayer', 'Dark Humor', 'Building', 'Agriculture', '2D', 'Story Rich', 'Fantasy', 'Dark', 'Gore', 'Mystery', 'Violent']",20.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Lazy Bear Games']",5.0,tinyBuild,2018,11.0,tinyBuild,9,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dead Rising® 2,https://store.steampowered.com/app/45740/Dead_Rising_2/?snr=1_7_7_7000_150_5,2010-09-28 00:00:00,1,19.99,4922,Mostly Positive,6.0,"['Zombies', 'Action', 'Open World', 'Co-op', 'Adventure', 'Online Co-Op', 'Third Person', 'Gore', 'Comedy', 'Survival', 'Multiplayer', 'Funny', 'Character Customization', 'Sandbox', 'Crafting', 'Singleplayer', 'Multiple Endings', 'Horror', 'RPG', '3D Vision']",20.0,"['Action', 'Adventure', 'Capcom Vancouver']",3.0,Capcom,2010,6.0,Capcom,7,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NARUTO TO BORUTO: SHINOBI STRIKER,https://store.steampowered.com/app/633230/NARUTO_TO_BORUTO_SHINOBI_STRIKER/?snr=1_7_7_7000_150_5,2018-08-30 00:00:00,0,49.99,20312,Very Positive,13.0,"['Anime', 'Action', 'Character Customization', 'Multiplayer', 'Fighting', 'Ninja', 'Co-op', 'PvP', 'Open World', 'Massively Multiplayer', 'RPG', 'Third Person', 'Adventure', 'Team-Based', 'Online Co-Op', 'Singleplayer', 'MMORPG', 'Controller', 'Strategy', 'MOBA']",20.0,"['Action', 'Soleil Ltd.']",2.0,BANDAI NAMCO Entertainment,2018,13.0,BANDAI NAMCO Entertainment,9,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Warhammer: Vermintide 2,https://store.steampowered.com/app/552500/Warhammer_Vermintide_2/?snr=1_7_7_7000_150_5,2018-03-08 00:00:00,0,29.99,66463,Very Positive,9.0,"['Co-op', 'First-Person', 'Hack and Slash', 'Online Co-Op', 'Multiplayer', 'Gore', 'Dark Fantasy', 'Action', 'Violent', 'Fantasy', 'PvE', 'Games Workshop', 'Atmospheric', 'FPS', 'Action RPG', 'Singleplayer', 'Survival', 'Indie', 'Adventure', 'Warhammer 40K']",20.0,"['Action', 'Indie', 'Fatshark', 'Fatshark']",4.0,Fatshark,2018,9.0,other,9,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathologic 2,https://store.steampowered.com/app/505230/Pathologic_2/?snr=1_7_7_7000_150_5,2019-05-23 00:00:00,1,34.99,5277,Very Positive,,"['Story Rich', 'Choices Matter', 'RPG', 'Atmospheric', 'Detective', 'Difficult', 'Singleplayer', 'Immersive Sim', 'Surreal', 'Survival', 'Isometric', 'Survival Horror', 'Psychological Horror', 'Adventure', 'CRPG', 'Indie', 'Open World', 'Dystopian', 'First-Person', 'Dark']",20.0,"['Adventure', 'Indie', 'RPG', 'Ice-Pick Lodge', 'tinyBuild']",5.0,tinyBuild,2019,11.225262197902417,tinyBuild,9,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Little Nightmares II,https://store.steampowered.com/app/860510/Little_Nightmares_II/?snr=1_7_7_7000_150_16,2021-02-10 00:00:00,0,29.99,10336,Overwhelmingly Positive,14.0,"['Horror', 'Adventure', 'Dark', 'Singleplayer', 'Puzzle', 'Atmospheric', 'Psychological Horror', 'Action-Adventure', 'Stealth', 'Story Rich', 'Puzzle Platformer', 'Indie', 'Platformer', 'Multiplayer', 'Great Soundtrack', 'Thriller', 'Action', 'Co-op', '2.5D', 'Violent']",20.0,"['Adventure', 'Tarsier Studios', 'BANDAI NAMCO Entertainment']",3.0,BANDAI NAMCO Entertainment,2021,14.0,BANDAI NAMCO Entertainment,10,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Dead Online,https://store.steampowered.com/app/1404210/Red_Dead_Online/?snr=1_7_7_7000_150_5,2020-12-01 00:00:00,0,19.99,22945,Very Positive,13.0,"['Action', 'Adventure', 'Open World', 'Multiplayer', 'Western', 'Shooter', 'Third-Person Shooter', 'Horses', 'Online Co-Op', 'Realistic', 'PvP', 'Co-op', 'Singleplayer', 'Story Rich', 'MMORPG', 'Character Customization', 'First-Person', 'Controller', 'Sexual Content', 'Psychological Horror']",20.0,"['Action', 'Adventure', 'Rockstar Games']",3.0,Rockstar Games,2020,13.0,other,9,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Evil Genius 2: World Domination,https://store.steampowered.com/app/700600/Evil_Genius_2_World_Domination/?snr=1_7_7_7000_150_5,2021-03-30 00:00:00,0,39.99,6153,Mixed,9.0,"['Strategy', 'Simulation', 'Base Building', 'Villain Protagonist', 'Building', 'Management', 'Violent', 'Memes', 'Singleplayer', 'Funny', 'Sandbox', 'Sequel', 'Resource Management', 'RTS', 'Great Soundtrack', 'Co-op']",16.0,"['Simulation', 'Strategy', 'Rebellion']",3.0,Rebellion,2021,9.0,other,6,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NieR:Automata™,https://store.steampowered.com/app/524220/NieRAutomata/?snr=1_7_7_7000_150_5,2017-03-17 00:00:00,0,39.99,88985,Very Positive,6.0,"['Great Soundtrack', 'Story Rich', 'Female Protagonist', 'Action', 'Hack and Slash', 'RPG', 'Open World', 'JRPG', 'Anime', 'Post-apocalyptic', 'Singleplayer', 'Robots', 'Atmospheric', 'Sci-fi', 'Nudity', 'Spectacle fighter', 'Adventure', 'Character Action Game', 'Bullet Hell', 'Violent']",20.0,"['Action', 'RPG', 'Square Enix', 'PlatinumGames Inc.']",4.0,Square Enix,2017,6.0,Square Enix,9,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Don't Starve Together,https://store.steampowered.com/app/322330/Dont_Starve_Together/?snr=1_7_7_7000_150_5,2016-04-21 00:00:00,0,14.99,253761,Overwhelmingly Positive,,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Crafting', 'Online Co-Op', 'Sandbox', 'Difficult', 'Indie', '2D', 'Funny', 'Atmospheric', 'Survival Horror', 'Strategy', 'Singleplayer', 'Horror', 'Action', 'Simulation']",20.0,"['Adventure', 'Indie', 'Simulation', 'Klei Entertainment']",4.0,Klei Entertainment,2016,11.225262197902417,other,10,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Streets of Rogue,https://store.steampowered.com/app/512900/Streets_of_Rogue/?snr=1_7_7_7000_150_5,2019-07-12 00:00:00,1,19.99,13300,Overwhelmingly Positive,8.0,"['Roguelite', 'RPG', 'Action Roguelike', 'Pixel Graphics', 'Action', 'Multiplayer', 'Indie', 'Roguelike', 'Co-op', 'Adventure', 'Funny', 'Local Co-Op', 'Stealth', 'Great Soundtrack', 'Online Co-Op', '2D', 'Procedural Generation', 'Early Access', 'Violent', 'Gore']",20.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Matt Dabrowski']",5.0,tinyBuild,2019,8.0,tinyBuild,10,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devil May Cry 4 Special Edition,https://store.steampowered.com/app/329050/Devil_May_Cry_4_Special_Edition/?snr=1_7_7_7000_150_5,2015-06-23 00:00:00,1,24.99,9083,Very Positive,8.0,"['Action', 'Hack and Slash', 'Character Action Game', 'Great Soundtrack', 'Singleplayer', 'Spectacle fighter', 'Third Person', 'Stylized', 'Difficult', 'Classic', 'Story Rich', 'Anime', 'Atmospheric', 'Adventure', ""Beat 'em up"", 'Replay Value', 'Controller', 'Female Protagonist', 'Remake', 'RPG']",20.0,"['Action', 'CAPCOM Co., Ltd.']",2.0,"CAPCOM Co., Ltd. ",2015,8.0,other,9,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zombie Army 4: Dead War,https://store.steampowered.com/app/694280/Zombie_Army_4_Dead_War/?snr=1_7_7_7000_150_6,2021-02-18 00:00:00,0,49.99,1319,Very Positive,12.0,"['Action', 'Shooter', 'Zombies', 'Multiplayer', 'Third Person', 'Third-Person Shooter', 'Adventure', 'Co-op', 'Gore', 'PvE', 'Singleplayer', 'Sniper', 'Violent', 'Alternate History', 'Combat', 'Dark', 'Horror', 'Demons', 'World War II', 'Open World']",20.0,['Action'],1.0,Rebellion,2021,12.0,other,9,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Elite Dangerous,https://store.steampowered.com/app/359320/Elite_Dangerous/?snr=1_7_7_7000_150_5,2015-04-02 00:00:00,0,29.99,69129,Mostly Positive,6.0,"['Space Sim', 'Space', 'Open World', 'Exploration', 'Sci-fi', 'Simulation', 'Massively Multiplayer', 'Multiplayer', 'First-Person', 'Action', 'Adventure', 'Sandbox', 'VR', 'Online Co-Op', 'Trading', 'Singleplayer', 'RPG', 'Strategy', 'Difficult', 'TrackIR']",20.0,[],0.0,Frontier Developments,2015,6.0,other,7,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Space Engineers,https://store.steampowered.com/app/244850/Space_Engineers/?snr=1_7_7_7000_150_5,2019-02-28 00:00:00,0,19.99,101676,Very Positive,16.0,"['Space', 'Sandbox', 'Building', 'Multiplayer', 'Open World Survival Craft', 'Simulation', 'Survival', 'Open World', 'Physics', 'Crafting', 'Destruction', 'Co-op', 'Indie', 'Futuristic', 'Sci-fi', 'Singleplayer', 'Action', 'Strategy', 'Adventure', 'Early Access']",20.0,"['Action', 'Indie', 'Simulation', 'Strategy']",4.0,Keen Software House,2019,16.0,other,9,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dyson Sphere Program,https://store.steampowered.com/app/1366540/Dyson_Sphere_Program/?snr=1_7_7_7000_150_5,2021-01-21 00:00:00,0,19.99,37913,Overwhelmingly Positive,,"['Space', 'Automation', 'Base Building', 'Simulation', 'Open World', 'Building', 'Management', 'Resource Management', 'Sci-fi', 'Sandbox', 'City Builder', 'Strategy', 'Space Sim', '3D', 'Singleplayer', 'Third Person', 'Early Access', 'Indie', 'Multiplayer', 'RTS']",20.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",4.0,Gamera Game,2021,11.225262197902417,other,10,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Element TD 2 - Multiplayer Tower Defense,https://store.steampowered.com/app/1018830/Element_TD_2__Multiplayer_Tower_Defense/?snr=1_7_7_7000_150_5,2021-04-02 00:00:00,0,14.99,1012,Very Positive,17.0,"['Tower Defense', 'Strategy', 'Indie', 'Multiplayer', 'RTS', 'Fantasy', 'Co-op', 'Competitive', 'PvP', 'PvE', 'Team-Based', 'Online Co-Op', 'Singleplayer', '3D', 'Real Time Tactics', 'Magic', 'Tactical', 'Score Attack', 'Character Customization', 'Early Access']",20.0,"['Indie', 'Strategy']",2.0,Element Studios,2021,17.0,other,9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cities: Skylines,https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_7000_150_18,2015-03-10 00:00:00,0,29.99,156861,Very Positive,9.0,"['City Builder', 'Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Moddable', 'Economy', 'Resource Management', 'Realistic', 'Mod', 'Replay Value', 'Casual', 'Modern', 'Real-Time with Pause', 'Family Friendly', 'Great Soundtrack', 'Funny', 'Action']",20.0,"['Simulation', 'Strategy', 'Colossal Order Ltd.']",3.0,Paradox Interactive,2015,9.0,Paradox Interactive,9,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ASTRONEER,https://store.steampowered.com/app/361420/ASTRONEER/?snr=1_7_7_7000_150_5,2019-02-06 00:00:00,0,29.99,74783,Very Positive,13.0,"['Open World Survival Craft', 'Open World', 'Multiplayer', 'Space', 'Survival', 'Exploration', 'Sandbox', 'Base Building', 'Co-op', 'Adventure', 'Building', 'Crafting', 'Sci-fi', 'Simulation', 'Third Person', 'Colorful', 'Singleplayer', 'Automation', 'Atmospheric', 'Indie']",20.0,"['Adventure', 'Indie']",2.0,System Era Softworks,2019,13.0,other,9,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DARK SOULS™ III,https://store.steampowered.com/app/374320/DARK_SOULS_III/?snr=1_7_7_7000_150_5,2016-04-11 00:00:00,0,59.99,252205,Very Positive,12.0,"['Souls-like', 'Dark Fantasy', 'Difficult', 'RPG', 'Atmospheric', 'Lore-Rich', 'Third Person', 'Exploration', 'Story Rich', 'Co-op', 'Action RPG', 'Great Soundtrack', 'Adventure', 'Action', 'PvP', 'Multiplayer', 'Open World', 'Singleplayer', 'Replay Value', 'Character Customization']",20.0,"['Action', 'FromSoftware, Inc.', 'FromSoftware, Inc.']",3.0,BANDAI NAMCO Entertainment,2016,12.0,BANDAI NAMCO Entertainment,9,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Farming Simulator 19,https://store.steampowered.com/app/787860/Farming_Simulator_19/?snr=1_7_7_7000_150_5,2018-11-19 00:00:00,0,19.99,44055,Very Positive,18.0,"['Simulation', 'Farming Sim', 'Multiplayer', 'Agriculture', 'Realistic', 'Driving', 'Open World', 'Singleplayer', 'Automobile Sim', 'Management', 'Moddable', 'Co-op', 'Resource Management', 'Relaxing', 'First-Person', 'Online Co-Op', 'Economy', 'Family Friendly', 'Atmospheric', 'Strategy']",20.0,"['Simulation', 'Giants Software']",2.0,Focus Home Interactive,2018,18.0,other,9,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PGA TOUR 2K21,https://store.steampowered.com/app/1016120/PGA_TOUR_2K21/?snr=1_7_7_7000_150_20,2020-08-21 00:00:00,0,59.99,3351,Very Positive,9.0,"['Sports', 'Simulation', 'Golf', 'Local Multiplayer', 'Turn-Based']",5.0,"['Simulation', 'Sports', 'HB Studios Multimedia Ltd.']",3.0,2K,2020,9.0,2K,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallout 76,https://store.steampowered.com/app/1151340/Fallout_76/?snr=1_7_7_7000_150_13,2020-04-14 00:00:00,0,39.99,46130,Mostly Positive,13.0,"['Dark Comedy', 'RPG', 'Open World', 'Post-apocalyptic', 'Capitalism', 'Multiplayer', 'Survival', 'Base Building', 'Horror', 'Shooter', 'Co-op', 'Gore', 'MMORPG', 'Early Access', 'Violent', 'Exploration', 'FPS', 'Atmospheric', 'Great Soundtrack', 'Singleplayer']",20.0,"['RPG', 'Bethesda Game Studios']",2.0,Bethesda Softworks,2020,13.0,other,7,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Last Epoch,https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_7000_150_5,2019-04-30 00:00:00,0,34.99,5524,Very Positive,,"['RPG', 'Action RPG', 'Hack and Slash', 'Action', 'Adventure', 'Indie', 'Early Access', 'Loot', 'Gore', 'Violent', 'Isometric', 'Multiplayer', 'Singleplayer', 'Fantasy', 'Top-Down', 'Time Travel']",16.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",5.0,Eleventh Hour Games,2019,11.225262197902417,other,9,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hollow Knight,https://store.steampowered.com/app/367520/Hollow_Knight/?snr=1_7_7_7000_150_5,2017-02-24 00:00:00,0,14.99,147382,Overwhelmingly Positive,10.0,"['Metroidvania', 'Souls-like', 'Platformer', 'Great Soundtrack', 'Difficult', '2D', 'Indie', 'Atmospheric', 'Exploration', 'Singleplayer', 'Adventure', 'Story Rich', 'Hand-drawn', 'Action', 'Dark Fantasy', 'Multiple Endings', 'Open World', 'Cute', 'Controller', 'Side Scroller']",20.0,"['Action', 'Adventure', 'Indie', 'Team Cherry']",4.0,Team Cherry,2017,10.0,other,10,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Call of Duty®: Black Ops,https://store.steampowered.com/app/42700/Call_of_Duty_Black_Ops/?snr=1_7_7_7000_150_5,2010-11-09 00:00:00,0,39.99,24433,Very Positive,,"['Action', 'FPS', 'Zombies', 'Multiplayer', 'Shooter', 'Singleplayer', 'Cold War', 'First-Person', 'War', 'Military', 'Online Co-Op', 'Co-op', 'Gore', 'Story Rich', 'Adventure', 'Controller', 'Linear', 'Horror', 'Massively Multiplayer', 'Point & Click']",20.0,['Action'],1.0,Activision,2010,11.225262197902417,Activision,9,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
