,num_reviews,year_released,orig_price,been_sale,rating_val,num_tags,num_genres,languages_filled,Devolver Digital,Disney,Electronic Arts,Nightdive Studios,Paradox Interactive,SEGA,Square Enix,THQ Nordic,Ubisoft,other
2700,679,2020.0,9.99,0,9.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2701,192,2020.0,9.99,0,8.0,3.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2702,1751,2014.0,9.99,0,9.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2703,252,2015.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2704,9487,2019.0,17.99,0,9.0,20.0,9.0,6.0,0,0,0,0,0,0,0,0,0,1
2705,493,2020.0,4.99,0,8.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2706,190,2019.0,4.99,0,5.0,10.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2707,49,2021.0,14.99,1,6.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2708,1120,2008.0,9.99,0,8.0,15.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
2709,1139,2015.0,19.99,0,5.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2710,80,2020.0,11.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2711,1779,2021.0,29.99,0,8.0,20.0,3.0,12.0,0,0,0,0,0,0,0,0,0,1
2712,1560,2015.0,9.99,0,8.0,4.0,2.0,16.0,0,0,0,0,0,0,0,0,0,1
2713,9879,2012.0,9.99,0,8.0,20.0,3.0,16.0,0,0,0,0,0,0,0,0,0,1
2714,93,2018.0,269.99,0,8.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2715,146,2017.0,24.99,1,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2716,562,2011.0,1.99,0,8.0,12.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2717,699,2010.0,14.99,0,8.0,11.0,3.0,10.0,0,0,1,0,0,0,0,0,0,0
2718,190,2010.0,14.99,0,8.0,8.0,3.0,10.0,0,0,1,0,0,0,0,0,0,0
2719,393,2019.0,4.99,0,8.0,11.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2720,1358,2017.0,9.99,0,8.0,20.0,2.0,12.0,0,0,0,0,0,0,0,0,0,1
2721,1741,2008.0,9.99,0,8.0,14.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
2722,14788,2015.0,9.99,0,5.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2723,88,2020.0,12.99,1,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2724,1997,2018.0,9.99,0,9.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2725,903,2018.0,9.99,0,8.0,20.0,4.0,13.0,0,0,0,0,0,0,0,0,0,1
2726,247,2020.0,9.99,0,8.0,7.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2727,155,2018.0,14.99,0,8.0,15.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2728,129,2019.0,14.99,1,5.0,9.0,7.0,11.0,0,0,0,0,0,0,0,0,0,1
2729,738,2014.0,12.99,0,7.0,15.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2730,39,2018.0,14.99,0,5.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2731,57,2020.0,4.99,0,7.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2732,3529,2013.0,4.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2733,343,2017.0,9.99,0,7.0,18.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2734,1805,2017.0,9.99,0,8.0,5.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2735,2234,2014.0,9.99,0,7.0,19.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2736,157,2016.0,9.99,0,8.0,9.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2737,1206,2018.0,14.99,0,9.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2738,306,2019.0,9.99,0,8.0,9.0,5.0,6.0,0,0,0,0,0,0,0,0,0,1
2739,84,2018.0,9.99,1,7.0,20.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2740,129,2020.0,9.99,0,8.0,12.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2741,2398,2008.0,9.99,0,8.0,17.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
2742,679,2017.0,9.99,0,5.0,6.0,2.0,9.0,0,0,0,0,0,0,0,0,0,1
2743,130,2021.0,1.99,0,8.0,8.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2744,121,2020.0,9.99,0,8.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2745,499,2010.0,9.99,0,8.0,8.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0
2746,9,2020.0,9.99,0,0.0,1.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2747,38015,2020.0,29.99,0,5.0,20.0,5.0,13.0,0,0,0,0,0,0,0,0,0,1
2748,4658,2009.0,9.99,0,7.0,18.0,1.0,8.0,0,0,0,0,0,0,0,0,0,1
2749,634,2011.0,4.99,0,7.0,9.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2750,1506,2008.0,9.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,1,0
2751,9,2021.0,9.99,0,0.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2752,99,2017.0,9.99,0,7.0,14.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2753,4602,2014.0,4.99,0,8.0,20.0,8.0,24.0,0,0,0,0,0,0,0,0,0,1
2754,2429,2016.0,9.99,0,8.0,20.0,2.0,6.0,0,0,0,0,0,0,1,0,0,0
2755,1740,2018.0,9.99,1,8.0,18.0,6.0,12.0,1,0,0,0,0,0,0,0,0,0
2756,453,2018.0,9.99,0,8.0,9.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2757,1059,2020.0,10.99,0,9.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2758,594,2020.0,9.99,0,8.0,8.0,7.0,10.0,0,0,0,0,0,0,0,0,0,1
2759,1620,2018.0,9.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2760,159,2017.0,14.99,0,6.0,11.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2761,133,2018.0,19.99,1,7.0,3.0,2.0,17.0,0,0,0,0,0,0,0,0,0,1
2762,1132,2012.0,3.99,0,8.0,13.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2763,16,2020.0,9.99,0,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2764,355,2014.0,9.99,0,7.0,7.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2765,2963,2013.0,9.99,0,8.0,16.0,2.0,7.0,0,0,0,0,1,0,0,0,0,0
2766,9688,2016.0,9.99,0,8.0,20.0,4.0,13.0,0,0,0,0,0,0,0,0,0,1
2767,420,2019.0,9.99,0,8.0,7.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1
2768,281,2019.0,29.99,0,8.0,8.0,0.0,7.0,0,0,0,0,0,0,0,0,0,1
2769,3881,2012.0,29.99,1,3.0,20.0,3.0,8.0,0,0,0,0,0,0,0,0,0,1
2770,272,2016.0,9.99,0,5.0,3.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2771,17,2021.0,4.99,0,7.0,16.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2772,1093,2007.0,9.99,0,8.0,18.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2773,65,2017.0,5.99,0,7.0,4.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2774,3230,2017.0,9.99,0,8.0,20.0,4.0,15.0,0,0,0,0,0,0,0,0,0,1
2775,2811,2008.0,9.99,0,8.0,16.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2776,51,2019.0,10.99,0,5.0,9.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2777,60,2020.0,9.99,0,8.0,12.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2778,225,2012.0,9.99,0,5.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2779,1529,2017.0,3.99,0,8.0,20.0,3.0,13.0,0,0,0,0,0,0,0,0,0,1
2780,3140,2018.0,9.99,0,8.0,15.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2781,55,2020.0,4.99,0,5.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2782,96,2019.0,9.99,0,5.0,12.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2783,98,2019.0,9.99,0,8.0,8.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2784,202,2019.0,19.99,0,5.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2785,40,2021.0,9.99,0,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2786,410,2019.0,6.99,1,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2787,660,2016.0,9.99,0,8.0,20.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2788,221,2014.0,9.99,0,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2789,81,2017.0,5.99,0,5.0,3.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2790,49,2020.0,9.99,0,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2791,47,2017.0,5.99,0,5.0,4.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2792,180,2020.0,9.99,0,5.0,12.0,2.0,11.0,0,0,0,0,0,0,0,0,0,1
2793,11,2017.0,13.99,0,5.0,5.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2794,1171,2007.0,4.99,0,8.0,14.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2795,18,2020.0,8.99,1,6.0,7.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2796,290,2018.0,9.99,0,7.0,12.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2797,200,2009.0,9.99,0,8.0,5.0,3.0,10.0,0,0,0,0,0,0,0,1,0,0
2798,297,2009.0,9.99,0,8.0,12.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2799,746,2016.0,9.99,0,8.0,16.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2800,601,2017.0,9.99,0,8.0,16.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2801,523,2020.0,3.99,0,8.0,12.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2802,57,2019.0,9.99,0,6.0,8.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2803,539,2009.0,9.99,0,8.0,10.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2804,205,2019.0,9.99,0,8.0,20.0,5.0,12.0,0,0,0,0,0,0,0,0,0,1
2805,10,2020.0,10.99,0,0.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2806,106,2021.0,7.99,0,8.0,15.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2807,1034,2020.0,1.99,0,7.0,20.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
2808,288,2018.0,4.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2809,2131,2013.0,9.99,0,8.0,20.0,2.0,15.0,0,0,0,0,0,0,0,0,0,1
2810,379,2010.0,9.99,0,8.0,9.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2811,1064,2018.0,9.99,0,5.0,8.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2812,4778,2016.0,9.99,0,8.0,20.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2813,1438,2013.0,9.99,0,8.0,17.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2814,1270,2014.0,14.99,1,5.0,10.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2815,2621,2020.0,39.99,0,8.0,5.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1
2816,289,2020.0,9.99,0,8.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2817,868,2016.0,7.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2818,62,2018.0,9.99,0,8.0,2.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2819,114,2013.0,19.99,1,7.0,12.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2820,4789,2014.0,14.99,0,7.0,20.0,2.0,7.0,0,0,0,0,0,0,0,1,0,0
2821,625,2017.0,9.99,0,7.0,19.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2822,150,2017.0,5.99,0,7.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2823,296,2018.0,9.99,0,8.0,8.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2824,82,2019.0,4.99,0,5.0,6.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1
2825,208,2020.0,9.99,0,8.0,13.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2826,349,2012.0,9.99,0,3.0,3.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2827,116,2019.0,4.99,0,8.0,13.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2828,44,2019.0,9.99,0,6.0,10.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2829,729,2017.0,9.99,0,9.0,15.0,2.0,7.0,0,0,0,0,0,0,0,0,0,1
2830,103,2019.0,9.99,0,7.0,20.0,5.0,11.0,0,0,0,0,0,0,0,0,0,1
2831,1074,2018.0,9.99,0,7.0,18.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2832,91,2020.0,9.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2833,5095,2013.0,9.99,0,8.0,20.0,4.0,9.0,0,0,0,0,0,0,0,0,0,1
2834,68,2010.0,9.99,0,7.0,2.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2835,82,2021.0,9.99,0,8.0,20.0,2.0,13.0,0,0,0,0,0,0,0,0,0,1
2836,239,2020.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2837,1354,2016.0,9.99,0,8.0,17.0,3.0,6.0,0,0,0,0,0,0,0,0,1,0
2838,800,2014.0,13.37,1,5.0,14.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2839,9354,2015.0,9.99,0,8.0,19.0,3.0,12.0,0,0,0,0,0,0,0,0,0,1
2840,1192,2015.0,9.99,0,8.0,19.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2841,402,2017.0,9.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2842,28,2018.0,9.99,0,7.0,7.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2843,2267,2019.0,24.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2844,4153,2008.0,9.99,0,9.0,13.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2845,219,2020.0,9.99,0,7.0,13.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2846,36,2020.0,4.99,0,5.0,18.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2847,628,2008.0,9.99,0,5.0,6.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
2848,5802,2013.0,4.99,1,8.0,20.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1
2849,301,2016.0,9.99,0,5.0,5.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2850,3182,2016.0,9.99,0,7.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2851,213,2020.0,3.99,0,8.0,13.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2852,29,2019.0,9.99,0,7.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2853,140,2019.0,9.99,0,8.0,11.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2854,97,2009.0,9.99,0,7.0,2.0,3.0,10.0,0,0,0,0,0,0,0,1,0,0
2855,173,2017.0,9.99,0,5.0,11.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2856,566,2017.0,7.99,0,9.0,15.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2857,118,2019.0,9.99,0,5.0,11.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2858,928,2020.0,2.99,0,9.0,10.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1
2859,2604,2012.0,6.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,1,0,0,0
2860,258,2008.0,9.99,0,5.0,7.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
2861,225,2020.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2862,29,2019.0,8.99,1,6.0,19.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2863,634,2019.0,39.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2864,518,2010.0,9.99,0,5.0,8.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2865,490,2018.0,9.99,0,8.0,9.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2866,63,2017.0,9.99,0,5.0,5.0,1.0,8.0,0,0,0,0,0,0,0,0,0,1
2867,1702,2017.0,9.99,0,7.0,13.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2868,36,2017.0,9.99,0,5.0,5.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2869,3257,2010.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,1,0,0
2870,5492,2013.0,9.99,0,5.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2871,496,2020.0,7.99,0,8.0,14.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2872,40,2021.0,9.99,0,7.0,20.0,2.0,7.0,0,0,0,0,0,0,0,0,0,1
2873,760,2013.0,9.99,0,8.0,15.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0
2874,43,2010.0,9.99,0,6.0,3.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2875,17,2018.0,19.99,0,3.0,6.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2876,21,2020.0,9.99,0,7.0,19.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2877,1555,2009.0,9.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2878,298,2019.0,9.99,0,8.0,20.0,5.0,8.0,0,0,0,0,0,0,0,0,0,1
2879,89,2020.0,9.99,0,8.0,20.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
2880,922,2014.0,4.99,0,8.0,17.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2881,21,2019.0,9.99,0,0.0,12.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2882,19,2017.0,12.99,0,6.0,7.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2883,166,2020.0,9.99,0,8.0,20.0,3.0,8.0,0,0,0,0,0,0,0,0,0,1
2884,1108,2017.0,9.99,0,8.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2885,803,2019.0,9.99,0,8.0,20.0,4.0,9.0,0,0,0,0,0,0,0,0,0,1
2886,4181,2020.0,59.99,0,8.0,9.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
2887,337,2018.0,9.99,0,5.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2888,725,2016.0,9.99,0,7.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2889,76,2019.0,4.99,0,8.0,5.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
2890,131,2018.0,3.99,0,8.0,5.0,7.0,10.0,0,0,0,0,0,0,0,0,0,1
2891,13,2021.0,4.99,1,6.0,18.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
2892,76,2018.0,9.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2893,379,2013.0,9.99,0,8.0,9.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2894,2,2018.0,9.99,0,0.0,3.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2895,30,2020.0,8.99,0,5.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2896,348,2014.0,9.99,0,8.0,9.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2897,170,2016.0,2.99,0,8.0,6.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2898,168,2019.0,9.99,0,5.0,6.0,6.0,9.0,0,0,0,0,0,0,0,0,0,1
2899,33,2021.0,8.99,1,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2900,159,2017.0,14.99,1,8.0,15.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2901,537,2015.0,9.99,0,5.0,13.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
2902,434,2013.0,9.99,0,7.0,20.0,1.0,10.0,0,0,0,0,0,0,1,0,0,0
2903,1953,2018.0,9.99,0,3.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2904,237,2019.0,8.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2905,64,2021.0,8.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2906,1746,2009.0,9.99,1,8.0,12.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0
2907,194,2015.0,9.99,0,8.0,10.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2908,14,2019.0,7.99,0,0.0,5.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2909,14823,2011.0,9.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2910,12,2017.0,9.99,0,0.0,7.0,4.0,8.0,0,0,0,0,0,0,0,0,0,1
2911,4,2021.0,9.99,0,0.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2912,58,2020.0,9.99,0,7.0,13.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
2913,32,2017.0,9.99,0,6.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2914,63,2020.0,9.99,0,6.0,18.0,2.0,9.0,0,0,0,0,0,0,0,0,0,1
2915,52,2019.0,9.99,0,6.0,7.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2916,307,2017.0,9.99,0,8.0,11.0,4.0,11.0,0,0,0,0,0,0,0,0,0,1
2917,213,2014.0,6.99,0,8.0,9.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0
2918,126,2019.0,8.99,0,8.0,9.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2919,229,2018.0,4.99,0,8.0,7.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2920,227,2017.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2921,6175,2015.0,9.99,1,8.0,20.0,4.0,8.0,0,0,0,0,0,0,0,0,0,1
2922,7,2021.0,29.99,0,0.0,7.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2923,399,2016.0,9.99,0,7.0,20.0,3.0,13.0,0,0,0,0,0,0,0,0,0,1
2924,494,2020.0,24.99,0,8.0,9.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2925,209,2017.0,9.99,0,7.0,7.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
2926,163,2013.0,9.99,0,8.0,16.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2927,397,2017.0,8.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2928,196,2013.0,4.99,0,7.0,8.0,2.0,10.0,0,0,0,0,0,0,0,1,0,0
2929,1796,2019.0,4.99,1,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2930,1,2021.0,4.99,1,0.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2931,7008,2017.0,29.99,0,8.0,20.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2932,237,2021.0,7.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2933,93,2020.0,4.99,0,8.0,7.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2934,6,2021.0,9.99,1,0.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2935,259,2016.0,4.99,0,5.0,9.0,2.0,11.0,0,0,0,0,0,0,0,0,0,1
2936,182,2019.0,69.99,0,8.0,4.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2937,33,2019.0,7.99,0,5.0,5.0,0.0,26.0,0,0,0,0,0,0,0,0,0,1
2938,351,2015.0,9.99,1,8.0,6.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
2939,232,2010.0,9.99,0,5.0,4.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2940,240,2020.0,9.99,0,8.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2941,791,2020.0,4.99,0,7.0,20.0,5.0,12.0,0,0,0,0,0,0,0,0,0,1
2942,181,2012.0,9.99,0,8.0,4.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2943,1,2021.0,3.99,0,0.0,14.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2944,24,2020.0,9.99,0,6.0,14.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2945,20,2021.0,9.99,0,6.0,17.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2946,120,2018.0,9.99,0,8.0,20.0,0.0,7.0,0,0,0,0,0,0,0,0,0,1
2947,57,2018.0,9.99,0,7.0,2.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2948,300,2018.0,9.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
2949,1325,2017.0,9.99,0,9.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2950,41,2018.0,9.99,0,5.0,6.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
2951,692,2021.0,19.99,0,8.0,15.0,2.0,11.0,0,0,0,0,0,0,0,0,0,1
2952,1652,2020.0,19.99,0,8.0,14.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2953,154,2021.0,2.99,0,8.0,19.0,4.0,14.0,0,0,0,0,0,0,0,0,0,1
2954,1640,2016.0,1.99,0,8.0,9.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2955,46,2020.0,4.99,0,6.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2956,375,2007.0,2.99,0,8.0,11.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
2957,3680,2020.0,34.99,0,8.0,20.0,7.0,6.0,0,0,0,0,0,0,0,0,0,1
2958,4,2017.0,9.99,0,0.0,3.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2959,78,2018.0,12.99,1,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
2960,33,2017.0,4.99,0,6.0,17.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
2961,172,2020.0,8.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2962,48,2020.0,14.99,1,6.0,18.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
2963,170,2017.0,9.99,1,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
2964,17,2021.0,9.99,0,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
